UserId:ItemId,Prediction
u0004384:i2015381,9.83997
u0004384:i2184339,5.68981
u0004384:i1397280,6.63456
u0004384:i0936501,8.9875
u0004384:i2446042,6.81282
u0004384:i2937898,7.67599
u0004384:i1506999,5.79167
u0004384:i2209764,6.63054
u0004384:i2377322,6.73827
u0019419:i0470752,6.90588
u0019419:i0369610,6.90588
u0019419:i2096673,7.60588
u0019419:i2084970,7.02658
u0019419:i1392190,7.60588
u0019419:i2802144,6.90588
u0019419:i0884732,6.40588
u0019419:i1121096,4.44631
u0019419:i2820852,6.90588
u0019419:i2975578,6.53269
u0019419:i1956620,3.61313
u0019419:i2788710,3.98087
u0019419:i1291150,4.70831
u0019419:i1617661,6.10588
u0019419:i1924435,4.12809
u0019419:i2446042,4.61356
u0019419:i3480796,5.80588
u0019419:i1790864,5.08664
u0019419:i0829150,5.20317
u0019419:i1840309,7.05078
u0019419:i2561572,6.40588
u0019419:i2395427,6.90588
u0019419:i1385867,4.44599
u0019419:i1823672,6.90588
u0019419:i2170439,4.54809
u0019419:i2381941,6.40588
u0019419:i2179136,5.81677
u0019419:i2109248,5.7701
u0019419:i1638355,6.90588
u0019419:i2637294,6.10588
u0019419:i2557490,3.79953
u0019419:i3079380,6.90588
u0019419:i2402157,7.05547
u0019419:i1398426,6.40588
u0019419:i1267297,5.6626
u0019419:i1528100,5.2273
u0019419:i0478970,6.90588
u0019419:i2381249,7.60588
u0019419:i0458481,4.61833
u0019419:i0455944,5.1203
u0019419:i2333784,4.27786
u0019419:i0446029,5.76216
u0004388:i2820852,7.67599
u0004388:i2395427,7.67599
u0004388:i2872718,8.99847
u0004388:i0072890,9.45455
u0004388:i1392190,8.37599
u0004388:i2911666,8.18288
u0034461:i2582802,7.38498
u0034461:i2562232,5.76606
u0034461:i1800241,5.75646
u0034461:i2802144,7.89524
u0034461:i2103281,6.27236
u0034461:i1823672,7.89524
u0034461:i1392190,8.59524
u0004398:i2096672,5.13308
u0004398:i2084970,7.48924
u0004398:i2103254,2.63345
u0004398:i0275847,5.94444
u0004398:i0435651,6.40019
u0004398:i2980516,5.50039
u0004398:i2582802,5.76746
u0004398:i1951265,4.97326
u0004398:i1211956,5.10067
u0004398:i3181822,7.27692
u0004398:i2278388,5.75315
u0004398:i1197624,4.51702
u0004398:i1232829,5.08234
u0004398:i0183649,3.8606
u0004398:i0816692,6.87367
u0004398:i0120812,4.60446
u0004398:i2562232,5.11415
u0004398:i3316960,4.72515
u0004398:i3007512,4.80057
u0004398:i2321549,5.48534
u0004398:i1038919,4.02015
u0004398:i2224026,7.87692
u0004398:i0120917,6.62116
u0004398:i2245084,6.29203
u0004398:i0319262,4.94383
u0004398:i0824747,5.3588
u0004398:i1809398,5.11998
u0004398:i1408253,6.14907
u0004398:i0816711,6.16412
u0004398:i1872194,6.92916
u0004398:i2120120,7.57692
u0004398:i2872732,5.93755
u0034467:i2910814,5.88621
u0034467:i1726592,6.74944
u0034467:i2015381,9.83997
u0034467:i2245084,8.94932
u0034467:i0482571,10
u0034467:i2872732,6.82449
u0034467:i1109624,8.37447
u0034467:i1951265,7.28519
u0034467:i2267998,9.83595
u0034467:i2294449,8.20404
u0034467:i1798709,9.60712
u0034467:i2872718,8.99847
u0034467:i1351685,6.86393
u0034467:i3480796,6.57599
u0019433:i2872750,7.89804
u0019433:i2249498,5.59804
u0019433:i2039393,5.70886
u0019433:i2562232,5.25919
u0019433:i0455944,6.98977
u0019433:i2937898,7.89804
u0019433:i2322441,6.79804
u0019433:i0430922,5.00509
u0019433:i2582802,5.71773
u0019433:i2872718,5.2363
u0019433:i1216491,6.92865
u0019433:i1020072,5.40635
u0034469:i2039393,5.76831
u0034469:i0455944,5.83637
u0034469:i1924435,4.84651
u0011918:i1617661,6.41379
u0011918:i2802144,7.21379
u0011918:i0105236,7.77327
u0011919:i1832382,10
u0011919:i0129290,8.25652
u0011919:i0251160,8.74118
u0004402:i1392190,8.37599
u0004402:i0358273,9.03077
u0004402:i0245712,9.92222
u0004402:i3612616,9.5
u0004402:i0376541,8.4
u0004402:i2562232,9.24444
u0004402:i1065073,9.91639
u0004402:i0181689,8.87143
u0004402:i1205489,9.90964
u0004402:i2980516,9.0451
u0004402:i2820852,7.67599
u0004402:i1276104,8.2357
u0004402:i0327056,9.79126
u0004402:i1638355,7.67599
u0019437:i1605717,7.82837
u0019437:i1392190,8.37599
u0019437:i0369610,7.67599
u0034472:i1392190,7.12909
u0034472:i2802144,6.42909
u0034472:i0485985,4.18055
u0034472:i2820852,6.42909
u0034472:i1850397,5.92909
u0034472:i2401097,5.62909
u0034472:i2948790,5.62909
u0034472:i2980516,5.64634
u0034472:i2713180,3.88555
u0034472:i2582802,4.33415
u0034472:i1951265,4.63161
u0034472:i1760967,4.79367
u0034472:i0464049,4.0015
u0034472:i2446042,4.6298
u0034472:i0458413,3.56757
u0034472:i2194499,4.46081
u0034472:i1453405,4.41404
u0034472:i0110475,4.55945
u0034472:i1340138,5.92909
u0034472:i2562232,4.41822
u0034472:i2381941,5.92909
u0034472:i2179136,5.38256
u0034472:i3316960,4.49079
u0034472:i2322441,5.32909
u0034472:i2872718,4.05863
u0034472:i1020072,4.24531
u0034472:i3079380,6.42909
u0034472:i1441951,3.46791
u0034472:i1615147,3.59941
u0034472:i1809398,4.97947
u0034472:i1798684,7.12909
u0034472:i2381249,7.12909
u0011922:i2395427,7.67599
u0011922:i0076759,10
u0011922:i2293640,7.17599
u0011922:i1340138,7.17599
u0011922:i0780504,8.66056
u0019441:i1972779,5.16791
u0019441:i2179136,6.27921
u0019441:i1528100,5.76445
u0019441:i2911666,7.27633
u0019441:i2802144,6.46667
u0019441:i2493486,5.96667
u0019441:i2170593,5.63619
u0019441:i2305051,4.91996
u0019441:i3316960,4.48885
u0019441:i2381941,5.96667
u0019441:i2820852,6.46667
u0019441:i2261331,5.96667
u0019441:i1600196,5.92538
u0019441:i2338151,5.91603
u0019441:i2473602,5.12932
u0019441:i1512685,5.92658
u0019441:i1216491,6.1943
u0019443:i1392190,8.33168
u0019443:i0449467,5.10589
u0019443:i3205376,7.63168
u0019443:i1082868,6.59548
u0019443:i0162661,4.9396
u0019443:i2310332,5.70043
u0019443:i0103644,5.34498
u0019443:i2802144,7.63168
u0019443:i0090605,6.15459
u0019443:i2562232,4.7937
u0019443:i0470752,7.63168
u0019443:i1065073,6.17904
u0019443:i2381941,7.13168
u0019443:i2820852,7.63168
u0019443:i2582802,6.06623
u0019443:i0116282,5.29001
u0019443:i3235888,7.13168
u0019443:i2980592,5.77819
u0019444:i2273657,8.43636
u0019444:i2561572,8.43636
u0019444:i2967224,7.83636
u0019444:i2848292,8.43636
u0034480:i2179136,6.10223
u0034480:i1661199,8.13898
u0034480:i1617661,7.33898
u0034480:i2310332,5.86664
u0034480:i2692250,5.55044
u0034480:i1418377,4.82427
u0034480:i1911658,6.71743
u0034480:i2267998,6.42742
u0034480:i2446042,5.7317
u0034480:i2397535,6.07512
u0034480:i0455944,5.37185
u0034480:i1872194,5.24788
u0034480:i1291150,5.20482
u0026963:i2820852,7.8
u0026963:i1661199,7.8
u0026963:i2908446,7.3
u0026964:i2820852,7.67599
u0026964:i2395427,7.67599
u0026964:i1661199,7.67599
u0026964:i2908446,7.17599
u0026964:i2224026,7.17599
u0026964:i2515034,6.87599
u0026964:i2096673,8.37599
u0026964:i1392190,8.37599
u0004418:i1392190,10
u0004418:i2126355,9.12222
u0004418:i1057500,5.04203
u0004418:i2802144,9.62222
u0004418:i2562232,5.1806
u0004418:i0470752,9.62222
u0004418:i0390022,5.99884
u0004418:i1065073,6.34148
u0004418:i2199571,9.12222
u0004418:i2322441,8.52222
u0004418:i2820852,9.62222
u0004418:i2582802,6.83858
u0004418:i0478970,9.62222
u0004418:i1340138,9.12222
u0004418:i2084970,5.63917
u0004418:i2614684,5.51366
u0011936:i2788710,7.0621
u0011936:i2381941,7.17599
u0011936:i2267998,9.83595
u0034488:i1109624,8.37447
u0034488:i2103254,4.83675
u0034488:i0800039,8.22553
u0034488:i1411697,7.10451
u0034488:i1655441,7.67599
u0034488:i2725962,6.8
u0034488:i2713180,8.74118
u0034488:i1119646,8.66875
u0034488:i2883512,8.39895
u0034488:i2278388,9.72813
u0034488:i1588334,7.24203
u0034488:i1488555,6.98657
u0034488:i2967224,6.57599
u0034488:i0816692,10
u0034488:i1272878,7.32609
u0034488:i2170439,6.92667
u0034488:i1587310,8.15706
u0034488:i0993846,9.89373
u0034488:i1907668,8.26009
u0034488:i1690953,8.58725
u0034488:i2245084,8.94932
u0034488:i1481572,6.41765
u0034488:i0356910,7.0069
u0034488:i1037705,7.54691
u0034488:i1535109,9.11105
u0034488:i1231583,7.31709
u0034488:i0455944,8.31026
u0034488:i1307068,6.89574
u0019454:i3538766,8.40795
u0019454:i2199571,7.90795
u0019454:i2381941,7.90795
u0019454:i2582802,4.75093
u0019454:i1567437,7.90795
u0019454:i2802144,8.40795
u0019454:i1823672,8.40795
u0019454:i2358925,7.60795
u0019454:i3316960,4.33578
u0019454:i1020072,6.42186
u0026972:i1392190,8.37599
u0026972:i1552224,6.57599
u0026972:i1837562,7.17599
u0026972:i2179136,8.51329
u0026972:i1661199,7.67599
u0026972:i2908446,7.17599
u0026972:i2126355,7.17599
u0026972:i3450650,6.57599
u0026972:i1524930,7.17599
u0026972:i2802144,7.67599
u0026972:i2381249,8.37599
u0026972:i2381941,7.17599
u0026972:i1655441,7.67599
u0026972:i2820852,7.67599
u0004421:i2980516,9.0451
u0004421:i2582802,10
u0004421:i2562232,9.24444
u0004421:i2179136,8.51329
u0004421:i2737050,8.29254
u0004421:i2870756,7.39375
u0034493:i3704538,4.8875
u0034493:i1204977,4.7
u0034493:i2960930,6.87599
u0034493:i2041331,6.57599
u0034493:i1407049,6.57599
u0034493:i2071550,6.22308
u0034493:i2268573,3.14444
u0004426:i1637725,8.91269
u0004426:i2872718,8.35327
u0004426:i2275946,7.57891
u0004426:i4178092,7.43636
u0019462:i0325980,9.86634
u0019462:i2179136,8.51329
u0019462:i2911666,8.18288
u0019462:i1502712,6.57599
u0019462:i2562232,9.24444
u0019462:i0829482,8.74595
u0019462:i1065073,9.91639
u0019462:i2446042,6.81282
u0019462:i2381941,7.17599
u0019462:i1600196,7.80485
u0019462:i2820852,7.67599
u0019462:i1535109,9.11105
u0026980:i2561572,7.17599
u0026980:i2802144,7.67599
u0026980:i2637276,7.17599
u0026980:i1655441,7.67599
u0026980:i0369610,7.67599
u0026981:i2582802,10
u0026981:i2562232,9.24444
u0026981:i2713180,8.74118
u0026981:i0816692,10
u0034500:i2247476,7.61579
u0034500:i0404030,8.71667
u0034500:i3007512,8.67013
u0034500:i0365686,6.38333
u0034500:i2658428,7.17599
u0034500:i2024544,9.89829
u0034500:i1276104,8.2357
u0034500:i0134119,8.55
u0034500:i1392190,8.37599
u0034500:i0478134,7.88333
u0019468:i2381249,8.37599
u0019468:i1297919,6.53529
u0019468:i0371257,7.03684
u0011951:i1243974,6.87599
u0011951:i3235888,7.17599
u0011951:i1392190,8.37599
u0034503:i0211915,10
u0034503:i0209144,8.26612
u0034503:i1655441,10
u0019470:i1335975,6.82305
u0019470:i2172934,6.73072
u0019470:i1133985,5.77778
u0034505:i1392190,10
u0034505:i2395427,10
u0034505:i3079380,10
u0034505:i1121096,5.91761
u0034505:i0816692,7.3606
u0034505:i2802144,10
u0034505:i2446042,6.62079
u0034505:i2381941,10
u0034505:i2096673,10
u0034505:i2561572,10
u0034505:i4191054,9.72727
u0034505:i2820852,10
u0034505:i2224026,10
u0026991:i3713166,6.87599
u0026991:i0369610,7.67599
u0026991:i3079380,7.67599
u0026991:i1915581,6.45789
u0026991:i0121765,6.87303
u0026991:i2637276,7.17599
u0026991:i0120915,6.84348
u0026991:i1462758,8.09032
u0026991:i1964418,7.17599
u0026991:i2918436,6.87599
u0026991:i2381249,8.37599
u0026991:i3152624,7.17599
u0026991:i2428170,7.17599
u0026991:i3520418,6.87599
u0026991:i1825157,6.85046
u0026991:i2096673,8.37599
u0026991:i2004420,6.92085
u0026991:i0287978,5.93939
u0026991:i0478970,7.67599
u0026991:i1638355,7.67599
u0026993:i0463854,5.22475
u0026993:i0831387,4.00129
u0026993:i0407887,5.09551
u0026993:i1670345,3.75003
u0026993:i1646971,4.0406
u0026993:i1951261,3.0438
u0026993:i0477347,4.48819
u0026993:i2294449,4.07575
u0026993:i2395427,7.00427
u0026993:i2015381,5.5045
u0026993:i0290334,4.85663
u0026993:i1951265,4.06732
u0026993:i0061512,4.54641
u0026993:i0120586,5.20886
u0026993:i0087800,3.71369
u0026993:i0446029,4.53816
u0026993:i1800246,3.96349
u0026993:i0146882,4.86225
u0026993:i0445934,4.18678
u0026993:i1840309,4.61109
u0026993:i0469021,5.41301
u0026993:i0787474,3.93824
u0026993:i0217505,4.2354
u0026993:i1979320,5.58153
u0026993:i1631867,5.76012
u0026993:i1837703,4.12675
u0026993:i2267998,4.19165
u0026993:i1336608,3.46805
u0026993:i3433074,2.99344
u0026993:i0286106,3.30074
u0026993:i0825232,4.78298
u0026993:i0945513,4.24987
u0026993:i0054279,7.00427
u0026993:i0118688,3.0732
u0026993:i0118883,4.22373
u0026993:i0104431,4.18514
u0026993:i0167190,3.87591
u0026993:i0099487,5.00432
u0026993:i0298148,4.56953
u0026993:i1276104,4.86631
u0026993:i1392214,4.39575
u0026993:i1921064,3.49291
u0026993:i2872732,4.4913
u0026993:i0289043,4.66361
u0026993:i0104452,6.50427
u0026993:i2310332,4.38502
u0026993:i0368008,4.06188
u0026993:i1179904,4.08911
u0011962:i2788710,7.42329
u0011962:i1528100,7.84159
u0011962:i2245084,8.25857
u0011962:i0787474,8.21493
u0011962:i2267998,10
u0011962:i1055292,6.68673
u0011962:i3203616,7.36364
u0004447:i0301357,6.39966
u0004447:i1980929,7.29563
u0004447:i0041959,7.6413
u0004447:i0114329,7.99355
u0004447:i3674140,8.69355
u0004447:i0478970,7.99355
u0019482:i1490017,7.47744
u0019482:i0328832,8.85882
u0019482:i0120382,7.91764
u0019482:i0114369,9.00057
u0019482:i2802144,8.85882
u0019482:i0102926,7.88865
u0019482:i0133093,7.95657
u0019482:i0477347,6.54931
u0019482:i2395427,8.85882
u0019482:i1192628,8.10139
u0019482:i2245084,7.46944
u0019482:i0388795,7.5499
u0019482:i0289765,6.4564
u0019482:i1386932,8.64232
u0019482:i0121765,7.1811
u0019482:i0121766,7.2528
u0019482:i0076759,9.31216
u0019482:i0360486,6.27974
u0019482:i0361748,9.09761
u0019482:i0383574,6.46842
u0019482:i0435761,8.33883
u0019482:i0369610,8.85882
u0019482:i1392190,9.55882
u0019482:i0463998,6.77206
u0019482:i0345950,7.28713
u0019482:i1645170,7.24004
u0019482:i0317919,7.68213
u0019482:i0120915,7.51182
u0019482:i0086190,8.82913
u0019482:i0242653,5.8691
u0019482:i0234215,6.0565
u0019482:i0212985,6.70804
u0019482:i0449088,5.78588
u0019482:i0080684,9.05917
u0019482:i0117060,7.44333
u0019482:i1911658,7.38237
u0019482:i0359950,7.19625
u0019482:i0120363,7.16897
u0019482:i0103776,7.64563
u0019482:i2310332,9.88311
u0019482:i1010048,9.00143
u0019482:i0120755,6.34078
u0019482:i0096895,7.61017
u0019482:i0120660,8.70456
u0019482:i3331846,8.85882
u0019482:i0088847,7.37914
u0019482:i2820852,8.85882
u0019482:i0268397,8.35882
u0004451:i2381941,7.17599
u0004451:i2802144,7.67599
u0004451:i1823672,7.67599
u0004451:i2884206,8.45823
u0004451:i1809398,8.42658
u0004451:i1392190,8.37599
u0004451:i0424136,7.95873
u0004452:i1922777,6.33891
u0004452:i1392190,8.65385
u0004452:i2053463,6.06499
u0004452:i2669336,6.26822
u0004452:i1823672,7.95385
u0004452:i2120120,7.15385
u0004452:i2994190,7.39249
u0004452:i2788710,4.63333
u0004452:i2278388,8.96146
u0004452:i2245084,7.32136
u0004452:i2024469,7.0912
u0004452:i2293640,7.45385
u0004452:i2013293,7.59637
u0004452:i1375666,7.83083
u0004452:i3316960,6.94123
u0004452:i1798684,8.65385
u0004452:i2872718,7.20485
u0004452:i1781922,7.45385
u0004452:i2509850,7.45385
u0011972:i2820852,7.67599
u0011972:i2381941,7.17599
u0011972:i3455740,6.87599
u0011972:i2382009,7.62927
u0011972:i2179136,8.51329
u0011972:i0409459,8.67755
u0034525:i2955316,7.30494
u0034525:i1392190,8.2619
u0034525:i1929263,4.20914
u0034525:i2883512,5.93915
u0034525:i0446755,5.50783
u0034525:i1023114,5.07518
u0034525:i2652092,5.62583
u0034525:i2562232,4.85278
u0034525:i4375438,7.5619
u0034525:i0112641,5.64421
u0034525:i1355630,3.83013
u0034525:i0208092,6.61999
u0034525:i1065073,6.52149
u0034525:i2800240,7.24549
u0034525:i0110413,6.23008
u0034525:i2980516,5.99689
u0034525:i2381941,7.0619
u0034525:i1454029,4.77783
u0034525:i2582802,5.03575
u0034525:i2084970,7.64474
u0034525:i1937149,6.85394
u0011974:i0371746,8.95517
u0011974:i2279373,7.17599
u0011974:i0369610,7.67599
u0019492:i1798709,9.60712
u0019492:i1791528,7.63333
u0019492:i2245084,8.94932
u0019492:i0470752,7.67599
u0019492:i1392190,8.37599
u0019492:i2911666,8.18288
u0011976:i2414766,7.17599
u0011976:i1726592,6.74944
u0011976:i2013293,8.70551
u0011976:i1972779,7.4
u0011976:i0405094,10
u0011976:i2084970,9.94318
u0011976:i2082197,9.82
u0011976:i2884206,8.45823
u0011976:i0970179,8.46912
u0011976:i0110737,7.17599
u0011976:i0964539,6.2
u0011976:i0454921,9.36034
u0011976:i1979320,9.95317
u0011976:i1439572,8.32632
u0011976:i1355630,7.37895
u0011976:i2980516,9.0451
u0011976:i0808506,8.60769
u0011976:i0453562,8.86322
u0011976:i0276751,8.76154
u0011976:i0926762,9.3
u0011976:i0405159,10
u0011976:i0816692,10
u0011976:i0959337,8.48333
u0011976:i2459156,8.95385
u0011976:i1360860,10
u0011976:i0117381,8.99672
u0011976:i1334260,8.32055
u0011976:i2278871,8.89339
u0011976:i2322441,6.57599
u0011976:i1028532,10
u0011976:i0421715,9.62171
u0011976:i0986233,8.38333
u0011976:i0364517,8.72857
u0011976:i1120985,8.47742
u0011976:i1542344,8.72701
u0011976:i1832382,10
u0011976:i0907657,8.67692
u0011976:i0293508,8.58947
u0011976:i2338151,10
u0011976:i0245429,10
u0011976:i2870756,7.39375
u0011976:i2726560,7.67599
u0011976:i0362225,8.64848
u0011976:i0105323,10
u0011976:i0382625,7.61746
u0011976:i2591814,8.35556
u0034530:i1024648,5.62782
u0034530:i0405094,7.35727
u0034530:i0092593,8.5298
u0034530:i0105236,6.39844
u0034530:i0266543,7.99416
u0034530:i1289406,6.47816
u0034530:i0112950,9.12927
u0034530:i1013753,5.65322
u0034530:i2267998,7.18761
u0034530:i0120382,5.51239
u0034530:i0246578,6.06181
u0034530:i0119396,5.62244
u0034530:i0050825,6.53588
u0034530:i0169547,7.34669
u0034530:i0816692,9.67427
u0034530:i0208092,7.37259
u0034530:i0113247,6.84408
u0034530:i0155267,7.37449
u0034530:i0050083,6.17144
u0034530:i0117951,6.36723
u0034530:i0144084,6.58912
u0034530:i0120586,7.87711
u0034530:i0119978,5.56427
u0034530:i0887912,5.89111
u0034530:i0434409,6.86787
u0034530:i0102685,6.77643
u0034530:i0058461,8.0777
u0034530:i0209144,9.4791
u0034530:i0099685,6.47471
u0027013:i0056903,7.67599
u0027013:i0116282,9.43085
u0027013:i1881002,6.87599
u0027013:i0169547,10
u0027013:i0433383,8.87143
u0027013:i0452623,8.49403
u0027013:i0068646,10
u0027013:i0062794,7.67599
u0027013:i0219699,7.3
u0011984:i2395427,9.72
u0011984:i1392190,10
u0011984:i2179136,6.64854
u0011984:i0081398,7.86359
u0011984:i2802144,9.72
u0011984:i0120735,7.73181
u0011984:i1065073,7.10773
u0011984:i2381249,10
u0011984:i0253474,7.51421
u0011984:i2209418,6.55403
u0011984:i2096673,10
u0011984:i0091763,5.70074
u0011984:i0211915,9.54005
u0011984:i2582802,8.11043
u0011984:i0405094,8.21501
u0011984:i0478970,9.72
u0011984:i2084970,8.50773
u0011985:i2562232,9.24444
u0011985:i2381249,8.37599
u0011985:i2278388,9.72813
u0011985:i2692904,8.09412
u0011985:i0470752,7.67599
u0011985:i1065073,9.91639
u0011985:i2911666,8.18288
u0011987:i2917388,7.33226
u0011987:i2381941,7.33226
u0011987:i2872718,6.84412
u0011987:i0884732,7.33226
u0011987:i1638355,7.83226
u0011987:i3672840,7.33226
u0011987:i3802576,8.53226
u0011987:i1781922,7.33226
u0027022:i3863552,10
u0027022:i2980648,5.22501
u0027022:i2377322,5.69339
u0027022:i2120120,8.69767
u0027022:i1204977,7.17555
u0027022:i0185937,5.5633
u0027022:i4184878,8.39767
u0027022:i1981677,6.75375
u0027022:i2300975,5.94795
u0027022:i2848292,8.99767
u0027022:i1922777,6.82296
u0011988:i1126590,6.79247
u0011988:i4768764,8.36667
u0011988:i2084970,6.80131
u0011988:i3282484,7.56667
u0011988:i3754976,7.86667
u0011988:i0014341,8.36667
u0011988:i1100089,6.73999
u0011988:i3501416,8.36667
u0011988:i4080598,8.36667
u0011988:i2883512,6.99402
u0011988:i3911074,7.86667
u0011988:i2937898,8.36667
u0011988:i2395427,8.36667
u0011988:i2624412,8.36667
u0011988:i3316960,7.0601
u0011988:i4533838,7.86667
u0011988:i4170436,8.36667
u0011988:i3220192,7.56667
u0011988:i0018742,9.06667
u0011988:i2967006,7.56056
u0011988:i3646722,7.56667
u0011988:i0478970,8.36667
u0011988:i2381249,9.06667
u0011988:i1791682,7.86667
u0019508:i0095953,7.94187
u0019508:i0110475,7.23984
u0019508:i0435625,8.04999
u0019508:i0092099,6.95289
u0019508:i2334879,8.67988
u0011992:i1893256,8.15172
u0011992:i1392190,8.04545
u0011992:i0884732,6.84545
u0011992:i0970179,8.91587
u0011992:i4114762,6.24545
u0011992:i1772424,8.04142
u0011992:i2582802,8.9768
u0011992:i2267998,9.06379
u0011992:i3646462,7.48366
u0011992:i1457767,9.30666
u0011992:i2278388,9.83165
u0011992:i1798709,10
u0011992:i2024544,10
u0011992:i1821694,7.69069
u0011992:i1823672,7.34545
u0011992:i1245526,8.29473
u0011992:i2562232,8.35688
u0011992:i3138782,7.03059
u0011992:i2381941,6.84545
u0011992:i1116184,8.84328
u0011992:i4003066,6.24545
u0011992:i3007512,7.47153
u0011992:i1499658,8.61381
u0011992:i1480295,7.23074
u0011992:i1967545,9.4569
u0011992:i2103281,8.50179
u0011992:i2357129,9.06637
u0011992:i2017038,7.20947
u0011992:i2053463,8.62013
u0011992:i4114744,9.77709
u0011992:i2245084,9.20059
u0011992:i3982774,6.84545
u0011992:i0861739,9.55092
u0011992:i1877832,9.07821
u0011992:i2209418,8.257
u0011992:i0455944,8.87057
u0004478:i1100089,7.75704
u0004478:i3007512,9.0798
u0004478:i0010323,8.27778
u0004478:i2267998,7.72252
u0004478:i0078966,7.57778
u0011996:i0369610,7.67599
u0011996:i2179136,8.51329
u0011996:i1823672,7.67599
u0011996:i1617661,6.87599
u0011996:i1707386,8.76767
u0011996:i0816692,10
u0011996:i2980648,8.59091
u0011996:i0258000,7.5973
u0011996:i2180411,6.83285
u0011996:i1587310,8.15706
u0011996:i1109624,8.37447
u0011996:i0187393,8.94706
u0011996:i1234721,6.79202
u0011996:i1951265,7.28519
u0011997:i2980516,9.0451
u0011997:i2395427,7.67599
u0011997:i2278388,9.72813
u0011997:i1872194,8.77337
u0011997:i0470752,7.67599
u0034551:i1661199,7.87246
u0034551:i2883512,5.4847
u0034551:i2431286,5.86291
u0034551:i1915581,5.26824
u0034551:i1959490,4.12453
u0034551:i1204975,5.39482
u0034551:i3079016,6.77246
u0034551:i2465146,5.16091
u0034551:i0816692,6.42995
u0034551:i2872732,4.9302
u0034551:i1979320,6.86346
u0034551:i0455944,5.93796
u0034551:i2140373,5.44102
u0034551:i1211956,4.61285
u0034551:i1872194,5.01657
u0034551:i2084970,7.06127
u0034551:i1528071,5.75989
u0034551:i1877832,6.67533
u0034551:i1322269,4.7562
u0027040:i2870648,10
u0027040:i2381249,10
u0027040:i2268016,9.68095
u0027040:i1398426,9.68095
u0027041:i3689908,6.87599
u0027041:i3263614,7.17599
u0027041:i2381249,8.37599
u0027041:i2969522,7.67599
u0027041:i2172584,7.32899
u0027041:i2359024,8.05758
u0027041:i1392190,8.37599
u0027041:i1065073,9.91639
u0027041:i2140203,9.86
u0027041:i1646127,7.17599
u0027041:i0085392,6.57599
u0034560:i0903624,9.36893
u0034560:i1843866,8.84585
u0034560:i1170358,9.64387
u0034560:i2310332,8.45399
u0034560:i2404311,6.88726
u0034560:i0119008,8.82041
u0034560:i2562232,9.24444
u0034560:i1840309,7.56071
u0034560:i0816442,8.59095
u0034560:i0078718,8.66667
u0034560:i0292506,7.21667
u0034560:i0458339,7.38092
u0034560:i0278504,8.09412
u0034560:i1300854,8.50474
u0034560:i1024648,8.84995
u0034561:i2247476,5.23682
u0034561:i2004420,5.82506
u0034561:i2788710,5.59007
u0034561:i2381941,7.26552
u0034561:i2582802,6.77676
u0034561:i2377322,5.11267
u0034561:i0884732,7.26552
u0034561:i2267998,6.56459
u0034561:i2084970,6.76664
u0034561:i2223990,5.18956
u0004495:i0455944,8.24733
u0004495:i0758742,9.73077
u0004495:i0816692,10
u0034567:i0095647,4.85379
u0034567:i0831387,4.20485
u0034567:i0054997,7.51025
u0034567:i0162677,5.89322
u0034567:i0164181,5.00674
u0034567:i0453467,5.29313
u0034567:i1743993,3.25398
u0034567:i0090863,4.75973
u0034567:i2267998,5.55001
u0034567:i1911644,4.55424
u0034567:i0100029,5.89322
u0034567:i1457765,5.99094
u0034567:i2377322,5.06578
u0034567:i0309698,6.19043
u0034567:i2316411,4.90267
u0034567:i1924435,4.06722
u0034567:i1403865,5.0869
u0034567:i0309377,5.89322
u0034567:i1631867,5.56646
u0034567:i2321549,4.86261
u0034567:i1234721,4.85307
u0034567:i2557490,4.3516
u0034567:i2388715,4.44897
u0034567:i0271367,5.59322
u0034567:i1285016,4.66213
u0034567:i1204977,2.57803
u0034567:i0251160,5.53508
u0034567:i3322940,6.11152
u0034567:i2870612,5.50839
u0034567:i0086567,5.33495
u0034567:i0070355,5.92356
u0034567:i1872194,4.89623
u0034568:i2802144,7.95873
u0034568:i2446042,6.73784
u0034568:i1397280,6.82979
u0019534:i2395427,7.64211
u0019534:i1731141,7.53238
u0019534:i1392190,8.34211
u0019534:i2179136,7.11307
u0019534:i1156398,7.90981
u0019534:i0359013,5.21258
u0019534:i0440963,9.08528
u0019534:i2713180,6.62119
u0019534:i1512235,7.79784
u0019534:i1587310,5.98809
u0019534:i1899353,6.64648
u0019534:i0079501,9.38757
u0019534:i2267998,7.59011
u0019534:i0089530,8.91046
u0019534:i3255826,7.64211
u0019534:i2980516,7.16452
u0019534:i0455944,6.23703
u0019534:i2322441,6.54211
u0019534:i2872718,6.84269
u0019534:i1735898,5.40069
u0019534:i0364569,10
u0019534:i0978764,8.11443
u0012017:i0158983,8.5
u0012017:i2562232,9.24444
u0012017:i0217505,8.62075
u0012017:i1821549,8.74561
u0012017:i1600196,7.80485
u0034569:i2788710,7.0621
u0034569:i1259571,5.9
u0034569:i0993846,9.89373
u0027052:i4226388,8.37599
u0027052:i3335048,7.67599
u0027052:i0061184,9.54167
u0027052:i3596492,7.67599
u0027052:i1791682,7.17599
u0027052:i1905003,7.17599
u0027052:i2967008,6.57599
u0027052:i3595966,7.67599
u0027052:i2720680,6.55926
u0027052:i3480164,7.17599
u0027052:i1791528,7.63333
u0027052:i3265506,6.87599
u0027052:i3235888,7.17599
u0034571:i2820852,7.67599
u0034571:i1865505,8.37599
u0034571:i3316960,8.60952
